giftCardId,merchantName,giftCardTitle,officialUrl,websiteUrl,officialStatus,officialTitle,officialDescription,officialHeadings,websiteStatus,websiteTitle,websiteDescription,websiteHeadings,errors
cmtb77evp002jdkiymdaiyh09,Nur and Co,Δωροκάρτες - Nur and Co,https://nurnco.gr/products/dorokartes,https://nurnco.gr,200,Δωροκάρτες – Nur and Co,Μεταμορφώστε τον χώρο σας με χειροποίητα αρωματικά φυτικά κεριά και χειροποίητα δοχεία από σύνθετο ορυκτό υλικό Jesmonite. Βιώσιμη πολυτέλεια και design σε κάθε δημιουργία. Βρείτε όλες μας τις συλλογές με ένα κλικ.,"Δωροκάρτες | Μπορεί να σας αρέσουν.. | 28ΗΣ ΟΚΤΩΒΡΙΟΥ 166, ΜΕΓΑΡΑ | Αναζήτηση",200,Handmade Candles – Nur and Co,Μεταμορφώστε τον χώρο σας με χειροποίητα αρωματικά φυτικά κεριά και χειροποίητα δοχεία από σύνθετο ορυκτό υλικό Jesmonite. Βιώσιμη πολυτέλεια και design σε κάθε δημιουργία. Βρείτε όλες μας τις συλλογές με ένα κλικ.,"Nur and Co | Luxury. Minimal. Sculptural. | Κάθε κομμάτι είναι ένα μοναδικό έργο τέχνης, σχεδιασμένο να αναβαθμίσει την αισθητική και την ατμόσφαιρα του χώρου σας. | Κεριά σε δοχεία | Noir Baccarat Candle | Innocence - Salted Caramel | Noir Black Vanilla Candle | Innocence - Baccarat | Αρωματικά Χώρου | Baby Talc Diffuser | Wild Cherry Diffuser | Baccarat Diffuser | Nordic Wonderland Diffuser | Wax Melts | Wax Melt Dark Chocolate | Wax Melt Citrus Sea Salt | Wax Melt Orange Cinnamon | Wax Melt Salted Caramel | Διακοσμητικά Κεριά | Plexis | Αρωματικό Κερί ""Καρδιά"" | Αρωματικό Κερί ""Παιώνια"" | Αρωματικό Κερί Άγαλμα | Σετ Velvet Flame",
cmtb6uzbu00363giyjxgyidjk,OMG,OMG Gift Card,https://omg.gr/products/omg-gift-card,https://omg.gr,200,OMG Gift Card – Funny Tees & Baby Gifts | OMG,"An OMG gift card — let them pick their own funny slogan tee or baby bodysuit. Delivered by email, redeemable across the whole OMG range.",Country/region | Language | Item added to your cart | OMG Gift Card | Customer Reviews | Quick links,200,Funny Graphic Tees & Slogan T-Shirts | OMG,"OMG makes funny slogan Tees, cozy Hoodies & adorable baby bodysuits that say what everyone's thinking. Shipped across Europe & USA in 5-7 days.",Country/region | Language | Item added to your cart | Wear Your Personality. | OMG Tees | OMG Baby | OMG Hoodies | Bundles | What's your vibe today? 👇 | Loved by 200+ customers | Get your OMG Welcome Gift 🎁 | Quick links,
cmtb6uyyo00343giydgpq1m37,Olia,Δωροκάρτα,https://www.olia.com.gr/product/dorokarta/,https://olia.com.gr,200,Δωροκάρτα – Olia,,Δωροκάρτα | Στοιχεία λογαριασμού:,200,Olia – Όλα για τη γυναίκα,,,
cmta1ky2r00n6q8iy6novjneu,Oreasoncs,Gift Certificate,https://www.oreasoncs.gr/doroepitagi/,https://oreasoncs.gr,200,Δωροεπιταγή,Δωροεπιταγή,Δωροεπιταγή | Διαθέσιμες Επιλογές | Share | Εταιρικό προφίλ | Πληροφορίες | Εξυπηρέτηση πελατών | Newsletter,200,Oreason Creation Studio | OreasonCS.gr,To Oreason Creation Studio δημιουργήθηκε από τον Σπυρόπουλο Χρήστο με όραμα την χειροποίητη κατασκευή ιδιαίτερων προϊόντων από διάφορα υλικά για να ικανοποιήσει και τα πιο απαιτητικά όνειρα του ιδιώτη χομπίστα που θέλει να έχει στην κατοχή του ένα μοναδικό προϊόν.,ΠΡΟΪΟΝΤΑ ΚΑΤΑΣΚΕΥΗΣ OREASON CREATION STUDIO | Εταιρικό προφίλ | Πληροφορίες | Εξυπηρέτηση πελατών | Newsletter,
cmta1j5sk00fsq8iyl71inf5f,Oser,Oser Gift Card,https://oser.gr/product/gift-card/,https://oser.gr,200,Gift Card – OSER,,Gift Card | You May Also Like | “Summer Soul” Beige Glitter Net | “Summer Soul” Khaki Glitter | “Summer Soul” Beige Glitter Knit | “Summer Soul” Beige Glitter | “Summer Soul” Blue Glitter | “Summer Soul” Black Net | “Summer Soul” Black Glitter | Mystery Premium Couple Box | Shop | Help | About Us | Follow Us | Payment Methods,200,OSER – Oser.gr,,For Men | Unisex | Accessories | Swimwear | Oser Collections | Better Choco”LATE” Than Never Set | “Urban Move” Grey Set | “Dark Snake” Exclusive Set With Jacket | “Funky Leopard” Exclusive Set With Jacket | “Crazy Cow” Exclusive Set | “White Leopard” Exclusive Set | “Go-To” Emerald Set | “Go-To” Black Set | “Violet Dream Set” | “Blue Snake” Sexy Underwear Set | T-shirts | “Eyes To The Light” | “Block Logo” Tee | “Oser LTD” Black T-shirt | “She Remembers” Limited T-shirt | “Must Have” Black Oser Tshirt | “Moonlit” Oversized T-shirt | “Oser Logo” Black Unisex T-shirt | “Oser Power” Black Unisex T-shirt,
cmta1f4810013q8iymlrt4857,P Kontopoulos,Δωροκάρτα P Kontopoulos,https://pkontopoulos.com/products/%CE%B4%CF%89%CF%81%CE%BF%CE%BA%CE%B1%CF%81%CF%84%CE%B1-p-kontopoulos,https://pkontopoulos.com,200,Δωροκάρτα P Kontopoulos,"Με μια δωροκάρτα P Kontopoulos μπορείτε να προσφέρετε στην οικογένεια ή στους φίλους σας ένα τέλειο δώρο δικής τους επιλογής. Η δωροκάρτα μπορεί να χρησιμοποιηθεί τόσο για online αγορές, όσο και για αγορές στο φυσικό μας κατάστημα.",Γλώσσα | Το στοιχείο προστέθηκε στο καλάθι σας | Δωροκάρτα P Kontopoulos | Προσαρμόστε τα παρακάτω: | Περιεχόμενο με δυνατότητα σύμπτυξης | Τρόποι αποστολής | Τρόποι πληρωμής | Συχνές ερωτήσεις | Έκδοση τιμολογίου | Blog | Υλικό Werzalit: Τι Είναι και Γιατί Αποτελεί την... | Πώς να Επιλέξετε Σεντόνια αν Μένετε σε Περιοχή ... | Λευκά Είδη για Airbnb: Ανθεκτικά Σεντόνια και Π... | Εταιρεία | Υποστήριξη | Υπηρεσίες | Επικοινωνία | Εγγραφείτε στο newsletter μας | Φόρμα υπαναχώρησης | Τα στοιχεία σας | Δεν βρέθηκε παραγγελία | Είδη | Το αίτημα υπαναχώρησης υποβλήθηκε,200,"Διακοσμητικά, Φωτιστικά, Έπιπλα, Λευκά Είδη | P Kontopoulos","Από το 1959 προσφέρουμε με εγγύηση χαμηλότερης τιμής και δυνατότητα 3 άτοκων δόσεων μέσω Klarna ποιοτικά και διαχρονικά διακοσμητικά, φωτιστικά, έπιπλα, λευκά είδη, είδη οργάνωσης, είδη σπιτιού και κουζίνες για το κάθε σπίτι και επιχείρηση που θέλει να ξεχωρίζει!",Γλώσσα | Το στοιχείο προστέθηκε στο καλάθι σας | Φτιάξτε τον δικό σας επίγειο παράδεισο | Γραφεία | Σεντόνια | Κορνίζες | Ντουλάπες | Από το 1959 χτίζουμε σχέσεις εμπιστοσύνης | Μπιζουτιέρες | Κρεβάτια | Πετσέτες | Μπουφέδες | Αναβαθμίστε το σαλόνι σας | Νέα προϊόντα | Δίσκος Σερβιρίσματος Μεταλλικός 40εκ | Καρέκλα Theodore Μαύρο 44x51x78 | Κρεβάτι Unona Μπεζ 160x200εκ | Κρεμάστρα Τοίχου με Καθρέπτη Folin Χρώμα Καρυδί 90x4x90 | Μαξιλαροθήκη Βελούδο Κυπαρίσσι 45x45εκ | Παιδικές Πετσέτες (Σετ 2 Τεμ) Princess | Πετσέτα Μπάνιου 70×140εκ Blossom Ecru | ΤΡΑΠΕΖΙ ΟΒΑΛ MARBLEX ΚΕΡΑΜΙΚΟ TOP ΣΕ PANDORA MDF ΠΟΔΙΑ 210x100x77 | Τραπεζαρία στο στυλ που ονειρεύεστε | Brands,
cmtb77gbh002rdkiyzvvjbldl,Paco Δωροκάρτες από,Paco Δωροκάρτες από Gift Card,https://www.pacoartcenter.gr/el/gift-card.html,https://pacoartcenter.gr,200,Paco Δωροκάρτες από €10.00,,Paco Art Center Gift Card | Απαραίτητα - μη απενεργοποιήσιμα | Απόδοσης & Χρηστικότητας | Διαφήμισης | Πρόσθεσες στο καλάθι σου το προϊόν:,200,"Υλικά Κοσμημάτων, Decoupage, Ζωγραφικής, Αγιογραφίας...","Υλικά Κοσμημάτων, Decoupage, Ζωγραφικής, Αγιογραφίας...","Νέες Αφίξεις | Γόμα Caran d'Ache Design Eraser | Γόμα Caran d'Ache Technik Eraser | Uni Στυλο Uni-Ball Gel Signo 207 | Bruynzeel Σετ 3 Notebooks (Τετράδια) - A6 (10.5x14.8cm) - 40 Σελίδες / Τεμ | Bruynzeel Σπιράλ Sketchbook Σχεδίου, Χαρτί 140g/m² - 19.5x14.7cm - 80 Φύλλα | Bruynzeel Σκληρόδετo Notebook (Τετράδιο), Χαρτί 80g/m² - 13x21cm - 80 Φύλλα | Bruynzeel Σκληρόδετo Sketchbook Σχεδίου, Κρεμ Χαρτί 140g/m² - A5 (14.8x21cm) - 80 Φύλλα | Σετ Μολύβια Ακουαρέλας Bruynzeel Design, 12 Χρώματα | Bruynzeel Solid Poster Paint Στικ, Σετ 6 Νέον Χρώματα | Bruynzeel Solid Poster Paint Στικ, Σετ 6 Μεταλλικά Χρώματα | Bruynzeel Κηρομπογιές, Σετ 6 Χρώματα | Καλούπι Σιλικόνης για Ρητίνες - Κρεμαστά Φρούτα 17 Σχέδια - 112x103x4.5mm | Καλούπι Σιλικόνης για Ρητίνες - Φρούτα - 17x22cm (3x5cm/τεμ) | Φύλλο Μεταξοτυπίας για Πολυμερικό Πηλό, Flowers - 22x28cm | Φύλλο Μεταξοτυπίας για Πολυμερικό Πηλό, Lemon - 22x28cm | Φύλλο Μεταξοτυπίας για Πολυμερικό Πηλό, Paisley - 22x28cm | Φύλλο Μεταξοτυπίας για Πολυμερικό Πηλό, Drops - 15x9cmcm | Ακρυλικός Πλάστης με Σχέδιο, Swirls, Ø10mm, 16cm | Είδη Σχεδίου | Υλικά Για Ντεκουπάζ | Υλικά Για Κεριά | Σχολικά - Παιδικά | Γλυπτική & Κεραμική",
cmta1f2ys000zq8iy7gecoj9o,Papachatzis,Papachatzis Gift Card,https://www.papachatzis.com/product/gift-card/,https://papachatzis.com,200,Gift card - Παπαχατζής Home,,Gift card | Περιγραφή | Πληροφορίες Προϊόντος | Αποστολές & επιστροφές | σχετικά προϊόντα | Σχετικά προϊόντα | Dis. Καλαθι Στρογγ. Με Χερ. Σετ/2 Καλαμι 35-24Εκ | Raeder – Πορσελάνινη Πιατέλα Gold Village | Yamazaki – Tower. Σταντ Ρούχων 2 Επιπέδων BK | ​Yamazaki – Σταντ Στήριξης Ποδηλάτου Tower BK | Yamazaki – Σταντ Ρούχων Με Ράφι Slim BK | Yamazaki – Σταντ Ρούχων BK | πολλοί αγοράζουν επίσης | Calma House – Cotton Bottle Cover Asana 28x17cm | Raeder – Underwater world. Ποτήρι κρασιού | Φουσκωτά Μπρατσάκια Θαλάσσης Τίγρης 3-6 Ετών | Wave Δισκάκι Χρυσό Ατσάλινο 30x23x4cm | Παιδικό Μπουρνούζι με Κουκούλα Shark Tribe Deep Blue | Set12 Πλαστικές Χριστουγεννιάτικες Μπάλες 6cm Festive Pink | Raeder – Σετ 3 Μίνι Βάζα Πορσελάνης Paper Bags Green | Raeder – Ξύλινος Δίσκος Επιφάνεια Κοπής Townhouse | Raeder – Ξύλινα Σουβέρ Σετ 2 Partytime | Raeder – Wine Cooler “Any Time Is Wine Time” | σχετικές κατηγορίες,200,Είδη Σπιτιού & Διακόσμησης Λάρισα - Παπαχατζής Home,Βρείτε μοναδικά διακοσμητικά και φωτιστικά (έπιπλα) για το σπίτι σας στη Λάρισα. Στυλ και ποιότητα μόνο στο Παπαχατζής Home.,Abrams | Acctim | Actes Sud | Alessi | Ambientair | Ambiente | Andrea House | Artisan | Artsy Mats | Brookpace Lascelles | By On | Calma House | Candy Shock | Cereria Molla | Creative | Cryspo Trio | Cutipol | Doiy | Dome Deco | Donkey | Dutch Rose | Easy Life | Eat My Socks | Espiel,
cmta1kz5j00naq8iyo9j5whw7,Paraphernalia,e-Gift Voucher,https://www.paraphernalia.gr/shop/product/gifting/gift-vouchers/egift-voucher/,https://paraphernalia.gr,200,"e-Gift Voucher - Gift Vouchers, Wedding Gifts - Paraphernalia Athens","Ideal as a last minute gift, our e-gift vouchers will arrive in a few minutes directly into the recipient’s inbox or alternatively send it to yourself to print off. Simply…",Product navigation | e-Gift Voucher | Delivery info | You May Also Like | Gift Voucher | Login Register | Add a product | Share via Email | Add to Gift Registry | Add a message,200,"Paraphernalia Athens - Curated Lifestyle Goods and Homeware | Vintage & Scandinavian Design Furniture, Lighting, Accessories","Paraphernalia is an independent design and lifestyle store based in Athens, Greece offering an eclectic mixture of objects from around the world fused with a mediterranean vibe.",Paraphernalia Athens | New Home | Baltic Ember Apothecary Noir Candle | Smoke Flower Daisy | Pebble – Meadow | Oedo-Koh Pine Tree Incense | EXPLORE DAPPLE COLLECTION | HAND SHAPED BACK SCRATCHER | Porcelain Schuko Socket Black | Neutral Linen Twisted | Black Cotton Round | Extra Flat Plug White | Burgundy Rayon Twisted | Cylinder Hook Wenge | MADE IN ATHENS | Molly Floor Vase 03 | Earthenware Tooth Brush Mug | Stackable Jewelry Tray | Oiseau Petit Vase | Seto Incence Tray Round Kiesto Yellow | Seto Incence Tray Flower Kiesto Yellow | SHOP NOW | EXPLORE THE RIPPLE COLLECTION | WORLDWIDE SHIPPING,
cmta1j6rb00fwq8iyoium168p,Pargaoro,ΔΩΡΟΚΑΡΤΑ - pargaoro.gr,https://www.pargaoro.gr/dorokarta-c-79.html,https://pargaoro.gr,200,ΔΩΡΟΚΑΡΤΑ,,ΔΩΡΟΚΑΡΤΑ,200,pargaoro.gr,,,
