score,domain,merchant_name,possible_official_url,title,snippet,query,occurrences,source_files,discovery_statuses,result_bucket,result_reason,v2_bucket,v2_reason
85,toaromatiseftixias.gr,Toaromatiseftixias,https://toaromatiseftixias.gr/%CE%B4%CF%89%CF%81%CE%BF%CE%BA%CE%AC%CF%81%CF%84%CE%B1,Δωροκάρτα,Αγοράστε μία Δωροκάρτα αξίας από 10€ έως 150€. Το Άρωμα της Ευτυχίας σου δίνει την δυνατότητα να κάνεις ένα δώρο που θα αρέσει σε όλους.,"site:.gr ""δωροκάρτα""",8,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card,GREEK_SAFE,greek_domain_second_pass_safe
80,tonycouper.com.gr,Tony Couper | Style Clothing,https://tonycouper.com.gr/product-category/dorokartes/,Δωροκάρτες – Tony Couper | Style Clothing,Δωροκάρτες. Tony Couper>; Προϊόντα>; Δωροκάρτες. Δεν βρέθηκε κανένα προϊόν που να ταιριάζει με την επιλογή σας. SOCIAL MEDIA. Ακουλουθήστε μας για να μαθαίνετε ...,"site:.com.gr ""δωροκάρτες""",3,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card,GREEK_SAFE,greek_domain_second_pass_safe
85,toucanforkids.gr,Αγοράστε μία Δωροεπιταγή - Toucan for kids,https://toucanforkids.gr/index.php?route,Αγοράστε μία Δωροεπιταγή - Toucan for kids,Το καλάθι αγορών είναι άδειο! Login; Register. Toucan for kids| Βρεφικά/Παιδικά Είδη · Ένδυση και ρουχισμός ... Αυτή η δωροεπιταγή θα αποσταλεί μέ e-mail στον ...,"site:.gr ""kids"" ""δωροεπιταγή""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card,GREEK_SAFE,greek_domain_second_pass_safe
80,toysfirst.gr,Toysfirst,https://toysfirst.gr/product/dorokarta/?srsltid=AfmBOorZgHqcLKKudF6BdErES24prvAOw6igBSREFZv1u4vNqCw7aUFx,Δωροκάρτα,Η δωροκάρτα ισχύει για ένα έτος από την ... Η δωροκάρτα μπορεί να χρησιμοποιηθεί και για αγορές στο φυσικό μας κατάστημα. ... Toys & more · Προϊόντα · Τιμές ...,"site:.gr ""toys"" ""δωροκάρτα""",8,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card,GREEK_SAFE,greek_domain_second_pass_safe
85,trabakopoulos.gr,Αγοράστε μία Δωροεπιταγή - Trabakopoulos Jewelry,https://trabakopoulos.gr/index.php?route,Αγοράστε μία Δωροεπιταγή - Trabakopoulos Jewelry,Αγοράστε μία Δωροεπιταγή. Trabakopoulos Jewelry ... Αυτή η δωροεπιταγή θα αποσταλεί μέ e-mail στον παραλήπτη αφού ολοκληρωθεί ή πληρωμή σας.,"site:.gr ""jewelry"" ""δωροεπιταγή""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card,GREEK_SAFE,greek_domain_second_pass_safe
80,travelgift.uk,Travel Gift Card The Perfect Present Idea,https://travelgift.uk/,Travel Gift Card The Perfect Present Idea,"Make gifting easy with a Travel Gift Card UK. Ideal for any occasion, it ... Kifisia (Greece), Athens Down Town Hotel Deliveries (Greece), Chalkida Evia ...","""Kifisia"" ""gym"" ""gift card""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,GREEK_SAFE,non_gr_domain_with_clear_greece_signal
100,urbaneskin.com,Urbane Skin Spa Gift Card: Το Aπόλυτο Δώρο Ομορφιάς!,https://urbaneskin.com/offers/urbane-skin-spa-gift-card/,Urbane Skin Spa Gift Card: Το Aπόλυτο Δώρο Ομορφιάς!,"| 23, Kanari str., Kolonaki, Athens, 1st floor. | +30 210 72 50 ... Urbane Skin Spa Gift Card: Το απόλυτο δώρο στον απόλυτο προορισμό ...","""Athens"" ""spa"" ""gift card""",7,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,GREEK_SAFE,non_gr_domain_with_clear_greece_signal
80,vinoultura.gr,Vinoultura gift cart,https://www.vinoultura.gr/products/vinoultura-gift-cart?srsltid,Vinoultura gift cart - Δωροκάρτα,WINE | DELI | SPIRITS. WINE | DELI | SPIRITS. Facebook · Instagram · TikTok ... Vinoultura Gift Card. Δωροκάρτα: €10.00 €25.00 €50.00 €100.00 €150.00 €200.00,"site:.gr ""wine"" ""δωροκάρτα""",8,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card,GREEK_SAFE,greek_domain_second_pass_safe
85,watches.trabakopoulos.gr,Αγοράστε μία Δωροεπιταγή - Trabakopoulos Watches,https://watches.trabakopoulos.gr/index.php?route,Αγοράστε μία Δωροεπιταγή - Trabakopoulos Watches,"Trabakopoulos Watches. 0 προϊόν(τα) - 0,00€ 0. O Λογαριασμός μου ... Αυτή η δωροεπιταγή θα αποσταλεί μέ e-mail στον παραλήπτη αφού ολοκληρωθεί ή πληρωμή σας.","site:.gr ""watches"" ""δωροεπιταγή""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card,GREEK_SAFE,greek_domain_second_pass_safe
80,wellbee.gr,Δωροκάρτα - Wellbee Cosmetics,https://www.wellbee.gr/product/dwrokarta/,Δωροκάρτα - Wellbee Cosmetics,"VT Cosmetics · Wismin · About us · Επικοινωνία · 0 items. Menu. 0 items · Αρχική σελίδα ... Δωροκάρτα. 10,00 € – 100,00 € Price range: 10,00 € through 100,00 € ...","""cosmetics"" ""δωροκάρτα"" Greece",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card,GREEK_SAFE,greek_domain_second_pass_safe
85,wooden-toys.gr,Αγοράστε μία Δωροεπιταγή - www.Wooden-Toys.gr,https://www.wooden-toys.gr/index.php?route,Αγοράστε μία Δωροεπιταγή - www.Wooden-Toys.gr,"www.Wooden-Toys.gr. 0 προϊόν(τα) - 0,00€ 0. All. All; Ξύλινα ... Αυτή η δωροεπιταγή θα αποσταλεί μέ e-mail στον παραλήπτη αφού ολοκληρωθεί ή πληρωμή σας.","site:.gr ""toys"" ""δωροεπιταγή""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card,GREEK_SAFE,greek_domain_second_pass_safe
85,xaliglyfada.gr,A Gift That Lasts a Lifetime - XALIGLYFADA Gift card,https://www.xaliglyfada.gr/journal3/blog/post?journal_blog_post_id=40,A Gift That Lasts a Lifetime - XALIGLYFADA Gift card,"✨ A gift card today, a lifelong treasure tomorrow. Discover the Xali Glyfada Gift Card in-store or online, and give the gift of timeless beauty.","""Glyfada"" ""beauty"" ""gift card""",3,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card,GREEK_SAFE,greek_domain_second_pass_safe
100,yaloyoga.com,Yalo Yoga E,https://yaloyoga.com/el/products/yalo-yoga-e-gift-card?srsltid=AfmBOophMQtWEckLWN_o4-ujOVYl-EISWgQR0vFS7ZI-QBdVsJbzO_9L,Yalo Yoga E-Gift Card,"Yalo Yoga E-Gift Card. €15,00 EUR. Ονομασίες 15 ευρώ. 15 ευρώ Variant sold out ... Ελλάδα (GR €); Ελβετία (CH CHF); Ερυθραία (ER €); Εσουατίνι (SZ €); Εσθονία ...","""yoga"" ""gift card"" Greece",4,data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,GREEK_SAFE,non_gr_domain_with_clear_greece_signal
80,ydrospa.gr,Ydrospa,https://ydrospa.gr/%CE%B4%CF%89%CF%81%CE%BF%CE%BA%CE%AC%CF%81%CF%84%CE%B5%CF%82/,Δωροκάρτες,Ηλεκτρονική Δωροκάρτα (e-Gift Card) Δεν προλαβαίνετε να έρθετε από εδώ ... Blossom Spa | Developed By Blossom Themes. Powered by WordPress.,"site:.gr ""spa"" ""δωροκάρτα""",8,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card,GREEK_SAFE,greek_domain_second_pass_safe
85,yourbabystore.gr,Yourbabystore,https://yourbabystore.gr/dorokartes/,Δωροκάρτες,Δωροκάρτες your baby store ... Θέλετε να χαρίσετε ένα δώρο χωρίς να κάνετε λάθος στο νούμερο ή το σχέδιο; Επιλέξτε να προσφέρετε μια δωροκάρτα Η δωροκάρτα σας ...,"site:.gr ""baby"" ""δωροκάρτα""",8,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card,GREEK_SAFE,greek_domain_second_pass_safe
85,zooarea.gr,Αγοράστε μία Δωροεπιταγή - ZooArea Pet Shop Περιστέρι,https://www.zooarea.gr/index.php?route,Αγοράστε μία Δωροεπιταγή - ZooArea Pet Shop Περιστέρι,Core Wellness · Κλινικές Τροφές Σκύλου +. Purina · Animonda Integra Dog · Hills ... Αυτή η δωροεπιταγή θα αποσταλεί μέ e-mail στον παραλήπτη αφού ολοκληρωθεί ή ...,"site:.gr ""wellness"" ""δωροεπιταγή""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card,GREEK_SAFE,greek_domain_second_pass_safe
85,zooparadise.gr,Zooparadise,https://zooparadise.gr/product/%CE%B4%CF%89%CF%81%CE%BF%CE%BA%CE%AC%CF%81%CF%84%CE%B1/?srsltid,Δωροκάρτα,Δωροκάρτα ; Pet shop & more. Made with Love for your Pet ; Επικοινωνία. Εξυπηρέτηση e-shop-Τηλ.Παραγγελίες. Δευτέρα έως Παρασκευή (09:00–18:00):. ☎️ 2109241860.,"site:.gr ""pet shop"" ""δωροκάρτα""",8,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card,GREEK_SAFE,greek_domain_second_pass_safe
