score,domain,merchant_name,possible_official_url,title,snippet,query,occurrences,source_files,discovery_statuses,result_bucket,result_reason
100,theguardian.com,10 of the best holiday gift voucher ideas | Travel | The Guardian,https://www.theguardian.com/travel/2017/dec/11/10-best-holiday-gift-voucher-ideas,10 of the best holiday gift voucher ideas | Travel | The Guardian,"... Travel · US · Europe · UK. Gartmore House, Scotland, in its rolling grounds ... 10 of the best holiday gift voucher ideas. This article is more ...","""UK"" travel ""gift voucher"" official",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
100,therapyofflowers.com,Therapy of Flowers Gift Card | Digital Gift Voucher,https://www.therapyofflowers.com/products/gift-card-form-therapy-of-flowers?srsltid=AfmBOoqUVVdBgcCTfLTQxKH-7DuNC5ceKIYsSlmC5qAvz81sArrylZTA,Therapy of Flowers Gift Card | Digital Gift Voucher,"Whether you're celebrating a birthday, saying thank you, or surprising someone ``just because'', a Therapy of Flowers Gift Card lets your loved ones choose ...","""flowers"" ""gift voucher"" Greece",5,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
80,thermespa.gr,Thermespa,https://thermespa.gr/doroepitages/,Δωροκάρτες,"Wellness Body Spa ... Στην περίπτωση κατάθεσης του αντιτίμου, προωθούμε με e-mail σε ηλεκτρονική μορφή την Δωροκάρτα στον παραλήπτη, κοινοποιώντας τη παράλληλα ...","site:.gr ""wellness"" ""δωροκάρτα""",7,data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card
100,timeshop24.com,100 Euro Gift Voucher - Timeshop24,https://www.timeshop24.com/100-gift-voucher.html?srsltid=AfmBOoqRSN10jvgIUZ-ZaV3GFDjAbe6GESHIefw8QNv3WP7FVQAZW09G,100 Euro Gift Voucher - Timeshop24,Timeshop24 - SHOP FOR WATCHES + JEWELREY SINCE 2004. Search. Search. ×. Advanced ... 100 Euro Gift Voucher. Be the first to review this product. $117.22. In ...,"""watches"" ""gift voucher"" Greece",5,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
85,toaromatiseftixias.gr,Toaromatiseftixias,https://toaromatiseftixias.gr/%CE%B4%CF%89%CF%81%CE%BF%CE%BA%CE%AC%CF%81%CF%84%CE%B1,Δωροκάρτα,Αγοράστε μία Δωροκάρτα αξίας από 10€ έως 150€. Το Άρωμα της Ευτυχίας σου δίνει την δυνατότητα να κάνεις ένα δώρο που θα αρέσει σε όλους.,"site:.gr ""δωροκάρτα""",8,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card
100,tods.com,Tod's Gift Card,https://www.tods.com/gr-en/add-gift-card/,Tod's Gift Card,"18 Salisbury Road, Tsim Sha Tsui, Kowloon, Hong Kong. SOGO Causeway Bay TOD'S Boutique - Sogo Department Store ... Gift Card. Have you lost your Gift Card code?","""department store"" ""gift card"" Greece",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
80,tonycouper.com.gr,Tony Couper | Style Clothing,https://tonycouper.com.gr/product-category/dorokartes/,Δωροκάρτες – Tony Couper | Style Clothing,Δωροκάρτες. Tony Couper>; Προϊόντα>; Δωροκάρτες. Δεν βρέθηκε κανένα προϊόν που να ταιριάζει με την επιλογή σας. SOCIAL MEDIA. Ακουλουθήστε μας για να μαθαίνετε ...,"site:.com.gr ""δωροκάρτες""",3,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card
85,toucanforkids.gr,Αγοράστε μία Δωροεπιταγή - Toucan for kids,https://toucanforkids.gr/index.php?route,Αγοράστε μία Δωροεπιταγή - Toucan for kids,Το καλάθι αγορών είναι άδειο! Login; Register. Toucan for kids| Βρεφικά/Παιδικά Είδη · Ένδυση και ρουχισμός ... Αυτή η δωροεπιταγή θα αποσταλεί μέ e-mail στον ...,"site:.gr ""kids"" ""δωροεπιταγή""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card
80,toysfirst.gr,Toysfirst,https://toysfirst.gr/product/dorokarta/?srsltid=AfmBOorZgHqcLKKudF6BdErES24prvAOw6igBSREFZv1u4vNqCw7aUFx,Δωροκάρτα,Η δωροκάρτα ισχύει για ένα έτος από την ... Η δωροκάρτα μπορεί να χρησιμοποιηθεί και για αγορές στο φυσικό μας κατάστημα. ... Toys & more · Προϊόντα · Τιμές ...,"site:.gr ""toys"" ""δωροκάρτα""",8,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card
85,trabakopoulos.gr,Αγοράστε μία Δωροεπιταγή - Trabakopoulos Jewelry,https://trabakopoulos.gr/index.php?route,Αγοράστε μία Δωροεπιταγή - Trabakopoulos Jewelry,Αγοράστε μία Δωροεπιταγή. Trabakopoulos Jewelry ... Αυτή η δωροεπιταγή θα αποσταλεί μέ e-mail στον παραλήπτη αφού ολοκληρωθεί ή πληρωμή σας.,"site:.gr ""jewelry"" ""δωροεπιταγή""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card
100,traingift.com,NS Gift Voucher | Explore The Netherlands with Traingift,https://www.traingift.com/en/partner/ns-gift-voucher/,NS Gift Voucher | Explore The Netherlands with Traingift,Digital gift voucher. Personalise your voucher. The voucher for people who love train travel ... trip to Amsterdam to travel across the Netherlands & beyond.,"""Netherlands"" travel ""gift voucher"" official",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
100,travelbase.world,Travelbase gift voucher,https://travelbase.world/travelbase-giftvoucher/,Travelbase gift voucher,"Europe. Europe. Finnish Lapland (3); France (3); Iceland (3); Italy (8); Madeira ... Create a gift voucher in just a few clicks, valid on all Travelbase trips!","""Europe"" travel ""gift voucher"" official",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
80,travelgift.uk,Travel Gift Card The Perfect Present Idea,https://travelgift.uk/,Travel Gift Card The Perfect Present Idea,"Make gifting easy with a Travel Gift Card UK. Ideal for any occasion, it ... Kifisia (Greece), Athens Down Town Hotel Deliveries (Greece), Chalkida Evia ...","""Kifisia"" ""gym"" ""gift card""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
100,travelgiftcard.lastminute.com,"Travel gift vouchers, Best holiday gift card | lastminute.com",https://travelgiftcard.lastminute.com/,"Travel gift vouchers, Best holiday gift card | lastminute.com","What is the difference between a gift card, holiday gift voucher or travel gift card? ... lastminute.com ATOL protected – UK Civil Aviation Authority logo ...","""UK"" travel ""gift voucher"" official",5,data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
100,treatwell.be,Treatwell Gift Card | The Ultimate Health & Beauty Gift Idea,https://www.treatwell.be/en/gift-card/,Treatwell Gift Card | The Ultimate Health & Beauty Gift Idea,"Each Treatwell Gift Card carries a digital balance for pampering, redeemable at thousands of salons and wellness venues when you book on treatwell.co.uk or the ...","""Portugal"" beauty ""gift card"" official",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
100,treatwell.ie,Treatwell Gift Card | The Ultimate Health & Beauty Gift Idea,https://www.treatwell.ie/gift-card/,Treatwell Gift Card | The Ultimate Health & Beauty Gift Idea,"The Treatwell Gift Card. Gift great hair, glowing skin, stress-melting massages, and main-character confidence. You gift it. They live it.","""Ireland"" beauty ""gift card"" official",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
100,twinkles.net,Gift Card - Twinkles Dental Jewelry,https://www.twinkles.net/products/gift-card-twinkles-dental-jewelry?srsltid=AfmBOoq6zzP_diqYo7DnEf-XBGCpBCJLQTjvnucq24XcgnuP30m3prJv,Gift Card - Twinkles Dental Jewelry,Gift Card - Twinkles Dental Jewelry. Sale price$33.00 USD. Tax excluded. Shipping calculated at checkout.,"""dental"" ""gift card"" Greece",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
80,twofacetattoo.com,VOUCHERS & GIFT CARDS – TwoFace Tattoo Studio,https://twofacetattoo.com/collections/vouchers?srsltid=AfmBOorr27T1w7cI2Hwwsc6xs-KZRqeHAFzAAlorYUQw_MV-Ao0riEHl,VOUCHERS & GIFT CARDS – TwoFace Tattoo Studio,3 products · Digital Tattoo Gift Voucher · Digital Tattoo Gift Voucher · Tattoo Gift Voucher (paper) · Tattoo Gift Voucher (paper) · TwoFace Gift Card · TwoFace Gift ...,"""tattoo"" ""gift card"" Greece",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
100,uber.com,Δωροκάρτα Uber,https://www.uber.com/gr/el/gift-cards/,Δωροκάρτα Uber,Μια δωροκάρτα Uber για εσάς ... Enjoy food from thousands of restaurants in cities around the world.,"""food"" ""δωροκάρτα"" Greece",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
80,ullajewelry.nl,ULLA Jewelry Gift Card / Voucher,https://ullajewelry.nl/products/ulla-jewelry-voucher,ULLA Jewelry Gift Card / Voucher,ULLA Jewelry · Home; Collections. May 2025 · The Latest · All Collections. Catalog. Earrings · Bracelets · Necklaces · Rings · Gift Voucher · About Me · FAQs ...,"""jewelry"" ""gift voucher"" Greece",6,data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
100,urbaneskin.com,Urbane Skin Spa Gift Card: Το Aπόλυτο Δώρο Ομορφιάς!,https://urbaneskin.com/offers/urbane-skin-spa-gift-card/,Urbane Skin Spa Gift Card: Το Aπόλυτο Δώρο Ομορφιάς!,"| 23, Kanari str., Kolonaki, Athens, 1st floor. | +30 210 72 50 ... Urbane Skin Spa Gift Card: Το απόλυτο δώρο στον απόλυτο προορισμό ...","""Athens"" ""spa"" ""gift card""",7,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
100,us.harrisshoes.it,Birthday gift voucher - Harris Shoes 1913,https://us.harrisshoes.it/products/birthday-gift-voucher,Birthday gift voucher - Harris Shoes 1913,"Birthday gift voucher ; Cuts · 400,00 € ; Where art and nature meet. Our artisan sneakers, inspired by Tuscan landscapes, combine elegance and authenticity. Every ...","""sneakers"" ""gift voucher"" Greece",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
100,vellutini-lingerie.com,Vellutini Lingerie Gift Card,https://vellutini-lingerie.com/products/vellutini-lingerie-gift-card,Vellutini Lingerie Gift Card,"Perfect for those who appreciate beauty, heritage, and luxurious details, our gift card allows your loved ones to choose their own piece of Mediterranean ...","""lingerie"" ""gift card"" Greece",5,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
80,venturephotography.in,Register a Gift Voucher | Venture Photography Studios UK,https://venturephotography.in/register/,Register a Gift Voucher | Venture Photography Studios UK,"... Gift Voucher · Photoshoots · Family Photoshoots · Maternity & Baby Photoshoots · Pet ... You will also gain access to fantastic content, photography tips & tricks ...","""photography"" ""gift voucher"" Greece",6,data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
100,vikingmarine.ie,Viking Marine Gift Voucher,https://vikingmarine.ie/products/gift-voucher?srsltid=AfmBOorad1AbRg1GvmQ39X2bTaBoSlD-y3-f-X-ew2xmYfs8CapBpE3M,Viking Marine Gift Voucher,Viking Marine Gift Voucher. €10.00 /. Tax included. Shipping calculated at checkout.,"""marine"" ""gift voucher"" Greece",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
100,vincerocollective.com,Let Them Choose - The Gift Card - Vincero Collective,https://vincerocollective.com/products/gift-card,Let Them Choose - The Gift Card - Vincero Collective,"You have so many exciting styles of men's and women's watches. To chose for someone else would almost be unfair. Anyway, I gave four gift cards and all got back ...","""watches"" ""gift voucher"" Greece",5,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
