bucket,reason,domain,merchantName,possibleOfficialUrl,title,score,occurrences,notes,sourceFiles
REVIEW,plausible_giftcard_but_needs_human_check,ferry-guide.com,Stena Line - buy gift voucher - Faehren.net,https://ferry-guide.com/shipping-companies/stena-line/stena-line-gift-voucher-buy-gift-voucher/,Stena Line - buy gift voucher - Faehren.net,100,5,"Stena Line voucher for ferry crossings, short trips and hotel bookings. With the Stena Line gift voucher you can make your loved ones happy, ...",data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv | data\discovery\review-universe-v1\still-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,figcstore.com,GIFT CARD,https://www.figcstore.com/cz/gift-card,GIFT CARD,100,4,"- Choose the Gift Card amount that you wish to give · - Enter your information, and the recipient's name and e-mail · - Write your personal message · - Add to cart ...",data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\review-universe-v1\still-review.csv | data\discovery\review-universe-v5\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,filotimo-concept.de,PURPLE RUBY KING ❘ Δωροκάρτα - Floral Ευχαριστώ,https://filotimo-concept.de/el/products/lila-ruby-king-_-giftcard-flowers-thank-you?srsltid=AfmBOoonq-onNr_m8Snb1NZ_uvkG64uRObb2jcHWepaWo2S1Ecoh24AJ,PURPLE RUBY KING ❘ Δωροκάρτα - Floral Ευχαριστώ,100,1,"Δωροκάρτα - floral ευχαριστώ ; Προμηθευτής LILA RUBY KING ; FILOTIMO Concept Store Freiburg. Konviktstraße 14, 79098 Φράιμπουργκ. Ώρες λειτουργίας. Δευτέρα - ...",data\discovery\mega-harvest-v6\clean-v6\review.csv | data\discovery\review-universe-v1\still-review.csv | data\discovery\review-universe-v5\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,fincaskinorganics.com,Christmas Skincare Gift Voucher,https://www.fincaskinorganics.com/products/christmas-skincare-gift-voucher?srsltid=AfmBOoqeBEish5YO_GYsd6aWK5mkAvdoKg1YHb86jmWYCrzWQRhqi8-0,Christmas Skincare Gift Voucher,100,1,"Christmas Skincare Gift Voucher ; Our before & afters. See why thousands of people trust Finca Skin Organics. Soothe rosacea and sensitive skin with gentle, ...",data\discovery\mega-harvest-v6\clean-v6\review.csv | data\discovery\review-universe-v1\still-review.csv | data\discovery\review-universe-v5\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,firstclasswatches.co.uk,First Class Watches Gift Vouchers,https://www.firstclasswatches.co.uk/giftvouchers.php?srsltid=AfmBOopQXNun7SM8C4PRBhkNMmFHJ5O7aUd-JDBO_TilaJoB14nuzCM3,First Class Watches Gift Vouchers,100,5,The gift voucher will be delivered by post once the order is verified and charged by First Class Watches' staff. The gift card will be valid for 2 years.,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv | data\discovery\review-universe-v1\still-review.csv | data\discovery\review-universe-v5\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,fivefashion.gr,Fivefashion,https://fivefashion.gr,Υπόλοιπο δωροκάρτας,,1,"Wave2Bucket=HIGH_SAFE | Wave2Score=70 | Wave2Reasons=GIFT_TITLE | GREEK_DOMAIN | MULTI_QUERY | MULTI_HIT | Queries=site:.gr fashion ""gift card"" | ""gift card"" Greece fashion | Imported to DISCOVERED only; requires verification before production.",DB:DISCOVERED:cmt9y192s001epwiytuqz6p5z
REVIEW,plausible_giftcard_but_needs_human_check,flareaudio.com,Gift Card,https://www.flareaudio.com/en-eu/products/gift-card?srsltid=AfmBOoo-sZTTJmS6tojEgyFnvF8Zdk1mlbJZG529EuBWhutfzz5cM6vi,Gift Card,100,1,Give them the gift of choice with a Flare Audio gift card. Gift cards are delivered by email and contain instructions to redeem them at checkout. Our gift cards ...,data\discovery\mega-harvest-v6\clean-v6\review.csv | data\discovery\review-universe-v1\still-review.csv | data\discovery\review-universe-v5\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,flavourofitaly.net,Travel Gift Voucher,https://www.flavourofitaly.net/21-travel-gift-voucher,Travel Gift Voucher,100,4,> Travel Gift Voucher. Travel Gift Voucher. Give your loved ones a dream holiday in Italy! Travel Gift Voucher There are no products in this category.,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\review-universe-v1\still-review.csv | data\discovery\review-universe-v5\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,flemings-mayfair.co.uk,Luxury Hotel Gift Vouchers Mayfair - London,https://www.flemings-mayfair.co.uk/information/gift-vouchers,Luxury Hotel Gift Vouchers Mayfair - London,100,1,"The ideal gift for a loved one, a gift voucher for Flemings Mayfair Hotel can be redeemed on a sumptuous and delicious meal in our luxury restaurant Ormer ...",data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\review-universe-v1\still-review.csv | data\discovery\review-universe-v5\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,fleximart.ae,Buy Airline Gift Card GREECE 500 EUR,https://fleximart.ae/product/airline-gift-card-greece-500-eur,Buy Airline Gift Card GREECE 500 EUR,100,1,Airline Gift Card GREECE 500 EUR ... Buy Airline Gift Cards Online in Fleximart! Choose from large selection of eGift cards & Vouchers and surprise your friends ...,data\discovery\mass-harvest-v5\clean-v5.5\review.csv
REVIEW,plausible_giftcard_but_needs_human_check,flightgift.com,Flightgift: The Best Airline Gift Card for Flexibility,https://www.flightgift.com/,Flightgift: The Best Airline Gift Card for Flexibility,80,6,"With worldwide shipping and 24/7 customer support, Flightgift is the ultimate airline gift card for every journey. ... Evmolpidon 2311854 AthensGreece. us.",data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv | data\discovery\review-universe-v2\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,floracurl.co.uk,Flora & Curl's Digital Gift Card,https://floracurl.co.uk/products/gift-card?srsltid=AfmBOooOhA38oVx61iAWj1X4drPd10-UqkhQwYyY0iuzaXKYZCPz7Ixb,Flora & Curl's Digital Gift Card,70,1,"... haircare that truly nourishes, hydrates and restores dry & damaged curls! ... Greece, Guernsey, Hungary, Iceland, Ireland, Isle of Man, Italy, Jersey, Kosovo ...",data\discovery\mega-harvest-v6\clean-v6\review.csv | data\discovery\review-universe-v1\still-review.csv | data\discovery\review-universe-v5-1\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,floresin.com,Δωροκάρτα Floresin,https://floresin.com/shop/gift-card-floresin/,Δωροκάρτα Floresin,100,1,Η Δωροκάρτα Floresin είναι ο πιο απλός και κομψός τρόπος για να κάνεις δώρο. Με τη φρεσκάδα των πιο όμορφων λουλουδιών που φέρνουν χαμόγελα. ​ Ιδανική για ...,data\discovery\mega-harvest-v6\clean-v6\review.csv | data\discovery\review-universe-v2\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,flowers-balloons.gr,Αγοράστε μία Δωροεπιταγή,https://flowers-balloons.gr/index.php?route,Αγοράστε μία Δωροεπιταγή,85,2,"... Flowers Balloons · 0. 0,00€. Το καλάθι αγορών είναι ... Αυτή η δωροεπιταγή θα αποσταλεί μέ e-mail στον παραλήπτη αφού ολοκληρωθεί ή πληρωμή σας. ... flowers ...",data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\review-universe-v1\still-review.csv | data\discovery\review-universe-v4-1\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,flowyoga.ie,Wellness Gift Vouchers | Yoga & Holistic Gifts at Setu Studio,https://flowyoga.ie/vouchers/,Wellness Gift Vouchers | Yoga & Holistic Gifts at Setu Studio,80,6,"A Setu gift voucher is an invitation to slow down. Redeemable across all of our offerings including yoga, massage and more. How it works: Simply fill in ...",data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv | data\discovery\review-universe-v1\still-review.csv | data\discovery\review-universe-v5\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,flswimwear.com,GIFT CARD,https://flswimwear.com/en/products/gift-card,GIFT CARD,100,5,Looking for the perfect gift but unsure about their sizing and preferences? A gift card is the way to go! Let them choose their dream swimwear.,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv | data\discovery\review-universe-v1\still-review.csv | data\discovery\review-universe-v5\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,focus10.com.au,Photography Gift Vouchers,https://www.focus10.com.au/gift_voucher.php,Photography Gift Vouchers,100,5,"If you're looking for a truly unique gift idea, why not give a Focus 10 gift voucher. They can be used for any of our photography services, courses, for private ...",data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv | data\discovery\review-universe-v1\still-review.csv | data\discovery\review-universe-v5\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,focusedevents.com,Focused Events Gift Vouchers,https://www.focusedevents.com/trip/focused-events-gift-vouchers/,Focused Events Gift Vouchers,100,1,"A Focused Events Gift Voucher is an ideal gift for all riders wanting to ride their bike (or one of our hirebikes) on a real race circuit, from complete ...",data\discovery\mega-harvest-v6\clean-v6\review.csv | data\discovery\review-universe-v2\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,foratravel.hoteltreats.com,Results matching your search criteria in Hotel Treats Gift Card ...,https://foratravel.hoteltreats.com/en/treats/hotel-treats-gift-card?location=13490,Results matching your search criteria in Hotel Treats Gift Card ...,100,1,A monetary gift card to spend on anything they wish! Hotel Treats Gift Card. from. €15. Buy now. Choose from our curated Hotel Treats Gift Card in Belgium. Buy ...,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv
REVIEW,plausible_giftcard_but_needs_human_check,foreverflowering.com.au,Gift Vouchers,https://foreverflowering.com.au/collections/giftvouchers?srsltid=AfmBOor6cs2uLGlObPkIT2kv0iTIrUx7J6Vir7AzvcKqfFG0JaaBW4PH,Gift Vouchers,100,1,"If you're having trouble knowing what to choose – why not give them a Forever Flowering Gift Voucher! This way, they can decide which flowers they would like ...",data\discovery\mega-harvest-v6\clean-v6\review.csv | data\discovery\review-universe-v1\still-review.csv | data\discovery\review-universe-v5\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,fotoklubben.no,Employees Premium Corporate Gift Cards For ...,https://fotoklubben.no/?q=41930338021150,Gift Voucher Employees Premium Corporate Gift Cards For ...,80,2,Gift Voucher Employees Premium Corporate Gift Cards For Clients Employees In Singapore. ... Fine Jewelry · Fashion Jewelry · Women's Clothing · Accessories · High ...,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv | data\discovery\review-universe-v1\still-review.csv | data\discovery\review-universe-v5\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,fourseasons.com,Four Seasons Gift Cards: Give the Gift of Their Dreams,https://www.fourseasons.com/magazine/discover/unique-gift-ideas/,Four Seasons Gift Cards: Give the Gift of Their Dreams,80,5,"... Gift Card ... Spanish (Spain), Chinese (Simplified), Arabic, Japanese, Russian, Chinese (Traditional), Portuguese (Brazil), Portuguese (Portugal) ...",data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\review-universe-v2\global-brand-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,fourseasons.com.cy,Gift Card,https://www.fourseasons.com.cy/gift-cards,Gift Card,100,4,Gift card €100. Terms & Conditions. • This gift card is valid ONLY at the Four Seasons Cyprus. • The gift card can be redeemed for any purchases at the Hotel ...,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\review-universe-v1\still-review.csv | data\discovery\review-universe-v5\global-greece-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,foxfashioncyprus.com,FOX e,https://foxfashioncyprus.com/product-category/e-gift-card/?srsltid=AfmBOorICxGQVFbvm6LvDqO4wBn8-_Wu7SVM77zSialuyYqUkt4cS6AA,FOX e-Gift Card,100,4,FOX e-Gift Card. €20.00 – €100.00 Price range: €20.00 ... © Copyright 2026 - Fox Fashion Cyprus. Close Menu · ALL ITEMS · NEWBORN · Bodysuits ...,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\review-universe-v1\still-review.csv | data\discovery\review-universe-v5\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,fportugal.com,Gift Card,https://www.fportugal.com/en/products/gift-card_684.html?srsltid=AfmBOoqfix3PfLnUEyMZndFFSbB6e6O3PwqFKX-mBKnPIVbotmp65Xup,Gift Card,100,4,Select the value for the Gift Card you want to offer. · Personalize your Gift Card with our card images. · Indicate the shipping options and the recipient's data.,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\review-universe-v1\still-review.csv | data\discovery\review-universe-v5\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,francetourisme.fr,"Gift card : ideal for Christmas, Birthdays, Events ...",https://www.francetourisme.fr/en/gift-cards.html,"Gift card : ideal for Christmas, Birthdays, Events ...",100,4,"France Tourisme Gift - Offer a Gift card for all your events - Christmas ... The Gift Voucher or the Gift Card, two ways to give and delight! These two ...",data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\review-universe-v1\still-review.csv | data\discovery\review-universe-v5\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,freeport.cz,Gift cards,https://www.freeport.cz/en/gift-card,Gift cards,100,4,"A gift card for the purchase of brand-name clothing and other products ... Freeport Leisure (Czech Republic), s.r.o. · Chvalovice-Hatě 196. About us. About ...",data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\review-universe-v1\still-review.csv | data\discovery\review-universe-v5\manual-review.csv
